order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
418,30,66,Pasta Alfredo,2023-02-26,17:54:36,Completed,556
419,11,33,Dal Makhani,2023-04-16,19:43:46,Completed,413
420,33,1,Chicken Biryani,2023-01-13,13:02:30,Completed,572
421,10,23,Samosa,2023-02-06,18:51:58,Completed,409
422,21,32,Paneer Lababdar,2023-11-24,14:52:04,Completed,561
423,8,65,Fish Curry,2023-02-23,12:14:51,Completed,227
424,26,9,Samosa,2024-04-21,23:18:49,Completed,515
425,6,71,Butter Chicken,2023-01-09,15:12:18,Completed,491
426,16,60,Pasta Alfredo,2024-08-28,17:49:49,Completed,739
427,16,20,Chicken Biryani,2024-02-24,10:14:34,Completed,189
428,22,1,Dal Makhani,2024-11-04,16:54:47,Completed,286
429,14,68,Burger,2024-03-05,17:03:09,Completed,275
430,3,30,Samosa,2024-06-16,16:44:57,Completed,649
431,6,13,Hyderabadi Biryani,2023-05-17,20:52:25,Completed,243
432,28,17,Burger,2023-10-26,14:54:20,Completed,514
433,21,58,Mutton Rogan Josh,2023-08-28,11:12:08,Completed,291
434,10,14,Masala Dosa,2024-04-05,17:20:26,Completed,728
435,23,27,Butter Chicken,2023-11-12,17:16:54,Completed,272
436,11,39,Prawn Masala,2024-12-22,21:38:02,Completed,515
437,10,12,Egg Curry,2023-09-12,15:25:32,Completed,486
438,17,23,Chicken Biryani,2024-02-19,23:28:35,Completed,435
439,7,60,Paneer Butter Masala,2023-05-24,11:00:03,Completed,313
440,13,52,Pasta Alfredo,2024-12-03,20:41:05,Completed,445
441,5,3,Paneer Butter Masala,2023-07-22,20:28:51,Completed,274
442,22,16,Chicken Biryani,2024-04-17,10:10:59,Completed,623
443,26,64,Chicken Biryani,2024-01-27,20:27:11,Completed,399
444,12,36,Mutton Rogan Josh,2024-04-01,12:02:39,Completed,431
445,19,64,Paneer Lababdar,2024-07-17,17:03:05,Completed,572
446,9,54,Burger,2024-10-20,22:33:15,Completed,199
447,25,46,Butter Chicken,2024-07-11,22:31:22,Completed,694
448,21,50,Mutton Rogan Josh,2023-07-04,10:20:38,Completed,210
449,18,8,Dal Makhani,2024-04-28,18:22:49,Completed,418
450,11,13,Burger,2024-11-03,13:17:34,Completed,404
451,25,46,Samosa,2023-06-27,12:15:37,Completed,547
452,2,46,Chole Bhature,2024-07-31,12:36:12,Completed,735
453,20,23,Butter Chicken,2023-02-08,11:03:14,Completed,404
454,2,68,Butter Chicken,2023-01-01,15:58:39,Completed,313
455,22,23,Samosa,2023-11-28,10:01:09,Completed,325
456,8,68,Prawn Masala,2024-01-09,11:23:45,Completed,283
457,22,39,Pasta Alfredo,2023-05-20,12:46:27,Completed,504
458,12,46,Burger,2024-11-12,19:52:11,Completed,494
459,19,17,Masala Dosa,2023-01-02,21:36:25,Completed,213
460,12,41,Samosa,2024-09-18,13:40:36,Completed,688
461,10,43,Egg Curry,2023-03-21,13:22:20,Completed,270
462,22,58,Chicken Biryani,2023-09-29,13:15:44,Completed,538
463,17,14,Egg Curry,2023-01-02,10:24:28,Completed,350
464,27,64,Samosa,2024-01-23,15:34:24,Completed,670
465,15,21,Butter Chicken,2023-03-17,22:54:02,Completed,200
466,21,34,Paneer Butter Masala,2023-03-17,15:10:56,Completed,344
467,5,71,Samosa,2023-04-06,15:38:39,Completed,211
468,28,22,Chole Bhature,2024-03-20,12:03:06,Completed,390
469,13,53,Egg Curry,2024-07-21,21:59:46,Completed,451
470,19,39,Burger,2023-04-09,10:25:36,Completed,682
471,10,7,Pasta Alfredo,2023-01-04,16:05:18,Completed,671
472,13,13,Chicken Biryani,2023-07-31,12:40:18,Completed,664
473,8,40,Dal Makhani,2024-02-12,17:31:57,Completed,273
474,25,24,Pasta Alfredo,2024-01-26,15:11:28,Completed,449
475,29,60,Mutton Rogan Josh,2023-08-20,23:17:36,Completed,334
476,7,11,Fish Curry,2023-12-19,22:34:26,Completed,412
477,4,50,Prawn Masala,2024-06-19,16:34:43,Completed,421
478,31,39,Paneer Butter Masala,2024-02-09,23:45:02,Completed,709
479,10,16,Dal Makhani,2024-04-04,12:10:13,Completed,309
480,3,55,Paneer Butter Masala,2024-11-30,16:12:52,Completed,444
481,21,9,Paneer Butter Masala,2024-02-02,18:25:35,Completed,462
482,30,2,Dal Makhani,2024-12-18,19:37:33,Completed,295
483,27,20,Masala Dosa,2024-08-03,19:37:48,Completed,288
484,7,37,Prawn Masala,2024-07-02,15:56:26,Completed,572
485,32,61,Chicken Biryani,2023-06-26,14:25:09,Completed,591
486,3,51,Samosa,2023-12-06,21:15:03,Completed,455
487,24,3,Pasta Alfredo,2023-11-07,14:17:53,Completed,280
488,15,18,Mutton Rogan Josh,2024-03-29,22:52:20,Completed,606
489,6,25,Butter Chicken,2023-08-05,23:26:47,Completed,708
490,24,8,Hyderabadi Biryani,2023-06-12,11:19:45,Completed,593
491,9,68,Samosa,2024-08-05,10:11:12,Completed,239
492,16,5,Butter Chicken,2023-02-21,15:45:12,Completed,557
493,30,65,Paneer Lababdar,2024-10-12,11:43:01,Completed,561
494,32,58,Masala Dosa,2024-04-30,19:35:22,Completed,347
495,17,12,Mutton Rogan Josh,2023-01-29,16:03:10,Completed,399
496,15,29,Fish Curry,2023-07-31,14:41:26,Completed,200
497,1,61,Samosa,2023-05-16,20:11:38,Completed,409
498,17,40,Egg Curry,2024-12-27,20:17:27,Completed,537
499,30,33,Burger,2024-04-22,14:43:33,Completed,586
500,7,1,Hyderabadi Biryani,2024-11-09,23:53:23,Completed,469
501,20,14,Butter Chicken,2023-03-07,15:17:40,Completed,463
502,17,39,Burger,2023-06-03,18:48:15,Completed,593
503,21,18,Egg Curry,2023-01-27,20:31:18,Completed,608
504,26,50,Egg Curry,2023-02-06,19:45:36,Completed,531
505,15,69,Fish Curry,2024-05-02,20:22:32,Completed,354
506,12,38,Paneer Butter Masala,2024-04-27,12:47:16,Completed,367
507,22,12,Burger,2023-12-30,13:47:55,Completed,610
508,22,48,Mutton Rogan Josh,2024-08-22,14:29:54,Completed,661
509,4,10,Butter Chicken,2023-07-19,18:07:55,Completed,722
510,20,53,Chicken Biryani,2023-06-04,12:12:21,Completed,648
511,10,41,Prawn Masala,2023-07-04,22:05:31,Completed,361
512,21,8,Chicken Biryani,2024-04-07,14:13:48,Completed,342
513,32,12,Masala Dosa,2024-09-21,16:40:27,Completed,619
514,31,50,Chicken Biryani,2023-02-08,18:12:46,Completed,194
515,21,68,Burger,2023-01-19,20:00:40,Completed,411
516,23,40,Masala Dosa,2023-04-16,16:32:37,Completed,351
517,5,6,Mutton Rogan Josh,2023-10-25,17:46:33,Completed,716
518,22,56,Samosa,2024-12-04,12:21:57,Completed,547
519,13,22,Samosa,2024-02-18,10:14:14,Completed,396
520,2,65,Masala Dosa,2023-05-07,15:45:41,Completed,564
521,17,69,Chole Bhature,2023-02-19,19:03:42,Completed,200
522,4,15,Paneer Lababdar,2024-03-30,16:07:35,Completed,665
523,10,27,Egg Curry,2024-12-03,20:00:19,Completed,283
524,18,18,Paneer Lababdar,2023-04-18,18:46:39,Completed,469
525,8,14,Butter Chicken,2023-07-23,19:12:49,Completed,715
526,13,46,Egg Curry,2024-02-24,14:10:02,Completed,688
527,14,62,Pasta Alfredo,2023-08-29,10:00:42,Completed,293
528,32,20,Paneer Butter Masala,2024-06-07,11:46:46,Completed,442
529,15,59,Mutton Rogan Josh,2023-09-28,17:03:06,Completed,220
530,19,47,Dal Makhani,2024-11-24,15:27:47,Completed,277
531,3,2,Prawn Masala,2023-05-22,20:41:10,Completed,546
532,29,35,Samosa,2023-04-06,15:52:21,Completed,296
533,26,52,Butter Chicken,2023-10-06,23:24:44,Completed,611
534,11,15,Masala Dosa,2024-12-13,21:03:54,Completed,286
535,27,62,Dal Makhani,2024-08-05,20:28:11,Completed,568
536,23,4,Prawn Masala,2024-12-01,23:46:57,Completed,674
537,32,15,Samosa,2024-02-26,17:02:04,Completed,501
538,1,68,Dal Makhani,2024-08-13,21:36:14,Completed,711
539,7,56,Fish Curry,2023-09-12,17:22:42,Completed,332
540,4,2,Fish Curry,2023-06-10,18:54:30,Completed,349
541,5,63,Pasta Alfredo,2023-09-04,15:17:03,Completed,408
542,25,52,Prawn Masala,2023-08-29,11:29:28,Completed,638
543,6,64,Butter Chicken,2023-11-20,11:31:47,Completed,285
544,26,53,Chicken Biryani,2024-07-24,18:00:52,Completed,491
545,33,27,Fish Curry,2024-11-18,17:21:23,Completed,408
546,30,43,Hyderabadi Biryani,2024-09-26,19:30:45,Completed,643
547,8,13,Dal Makhani,2024-11-05,13:00:21,Completed,478
548,24,14,Chicken Biryani,2023-06-18,17:08:52,Completed,289
549,17,26,Burger,2023-05-04,23:25:13,Completed,375
550,22,14,Dal Makhani,2024-02-29,10:59:40,Completed,306
551,29,59,Fish Curry,2024-08-26,18:08:31,Completed,723
552,4,71,Samosa,2024-03-19,23:37:30,Completed,361
553,12,17,Paneer Butter Masala,2024-02-01,20:38:38,Completed,696
554,25,54,Chole Bhature,2024-12-10,22:15:17,Completed,531
555,19,58,Dal Makhani,2023-05-17,12:26:38,Completed,486
556,21,71,Fish Curry,2023-08-11,13:13:39,Completed,533
557,9,23,Hyderabadi Biryani,2024-07-09,21:40:20,Completed,540
558,31,54,Fish Curry,2024-06-30,14:56:54,Completed,193
559,7,4,Paneer Lababdar,2023-05-29,10:42:03,Completed,453
560,11,37,Fish Curry,2023-09-14,12:53:03,Completed,388
561,3,46,Prawn Masala,2024-04-08,11:39:55,Completed,409
562,25,31,Hyderabadi Biryani,2024-12-13,14:44:42,Completed,570
563,25,54,Dal Makhani,2024-12-02,15:35:03,Completed,437
564,13,57,Prawn Masala,2023-08-19,20:45:45,Completed,739
565,13,25,Mutton Rogan Josh,2024-04-04,12:43:04,Completed,357
566,33,16,Paneer Lababdar,2023-02-11,16:17:35,Completed,313
567,11,33,Chicken Biryani,2023-12-05,17:45:59,Completed,220
568,10,42,Chole Bhature,2023-02-22,22:59:40,Completed,488
569,32,71,Pasta Alfredo,2023-03-16,22:45:20,Completed,405
570,12,67,Paneer Butter Masala,2024-06-01,12:26:34,Completed,593
571,6,45,Burger,2023-08-07,20:21:21,Completed,480
572,14,68,Butter Chicken,2024-07-28,23:48:41,Completed,297
573,23,58,Burger,2024-10-19,19:58:39,Completed,220
574,21,49,Samosa,2023-04-27,16:16:34,Completed,205
575,24,66,Dal Makhani,2024-06-04,17:31:02,Completed,377
576,21,66,Paneer Butter Masala,2023-04-09,12:49:34,Completed,187
577,5,27,Fish Curry,2024-10-06,22:13:55,Completed,286
578,14,69,Prawn Masala,2024-12-20,21:49:27,Completed,337
579,2,59,Egg Curry,2023-12-06,10:05:04,Completed,362
580,17,10,Chole Bhature,2023-08-22,14:26:24,Completed,594
581,28,41,Chicken Biryani,2024-02-03,20:07:34,Completed,244
582,3,10,Pasta Alfredo,2024-05-29,11:18:50,Completed,268
583,19,57,Paneer Lababdar,2024-02-09,23:42:01,Completed,340
584,15,18,Egg Curry,2024-02-05,22:51:54,Completed,482
585,10,39,Fish Curry,2024-10-25,15:00:35,Completed,324
586,8,6,Chicken Biryani,2024-08-09,19:25:34,Completed,267
587,20,27,Egg Curry,2023-12-19,13:26:57,Completed,325
588,11,24,Burger,2024-09-23,23:16:12,Completed,365
589,4,71,Butter Chicken,2024-10-22,18:04:18,Completed,436
590,7,26,Egg Curry,2024-08-17,17:21:22,Completed,420
591,7,37,Chole Bhature,2023-03-13,13:20:31,Completed,516
592,20,20,Chole Bhature,2024-08-03,15:51:20,Completed,352
593,1,41,Burger,2023-08-15,21:47:41,Completed,463
594,24,18,Fish Curry,2023-12-06,17:29:28,Completed,492
595,32,71,Paneer Butter Masala,2023-06-29,20:38:05,Completed,323
596,13,34,Egg Curry,2024-10-03,11:46:04,Completed,699
597,2,52,Dal Makhani,2024-08-27,13:58:02,Completed,446
598,31,20,Pasta Alfredo,2024-02-06,13:57:49,Completed,477
599,9,60,Hyderabadi Biryani,2024-06-06,11:25:23,Completed,190
600,16,22,Dal Makhani,2024-06-10,12:28:10,Completed,329
601,31,46,Chicken Biryani,2023-08-13,22:31:14,Completed,450
602,24,30,Chicken Biryani,2024-11-15,13:33:58,Completed,577
603,31,59,Samosa,2023-02-17,10:41:20,Completed,713
604,18,34,Chole Bhature,2024-07-11,19:11:24,Completed,554
605,5,67,Mutton Rogan Josh,2024-01-21,13:33:25,Completed,533
606,32,62,Samosa,2024-09-10,10:32:56,Completed,630
607,11,30,Paneer Butter Masala,2024-06-10,20:17:13,Completed,371
608,11,47,Chole Bhature,2023-05-02,20:14:26,Completed,296
609,31,62,Butter Chicken,2023-08-04,19:10:41,Completed,202
610,16,6,Masala Dosa,2024-08-10,19:10:08,Completed,220
611,10,8,Masala Dosa,2023-09-22,12:33:25,Completed,199
612,19,11,Burger,2024-04-04,19:30:55,Completed,354
613,15,53,Chole Bhature,2023-05-27,22:37:52,Completed,703
614,17,22,Egg Curry,2024-12-03,15:59:29,Completed,250
615,15,49,Paneer Lababdar,2023-05-16,11:01:12,Completed,696
616,27,20,Chole Bhature,2023-04-09,12:30:57,Completed,219
617,33,16,Paneer Butter Masala,2024-05-08,20:08:57,Completed,732
618,1,56,Hyderabadi Biryani,2024-03-06,15:55:02,Completed,619
619,15,62,Dal Makhani,2024-01-26,15:37:51,Completed,280
620,28,18,Mutton Rogan Josh,2024-05-03,22:14:58,Completed,470
621,27,33,Burger,2023-01-06,21:47:50,Completed,715
622,8,67,Chicken Biryani,2024-01-20,20:13:44,Completed,598
623,24,14,Masala Dosa,2024-03-12,20:37:16,Completed,728
624,28,47,Chole Bhature,2023-10-10,20:25:48,Completed,603
625,31,23,Pasta Alfredo,2024-07-26,18:30:16,Completed,532
626,26,18,Prawn Masala,2024-11-06,11:47:14,Completed,345
627,7,28,Hyderabadi Biryani,2024-02-15,22:21:51,Completed,233
628,11,50,Fish Curry,2023-01-06,22:05:52,Completed,662
629,28,12,Paneer Butter Masala,2023-09-27,13:23:05,Completed,218
630,25,52,Chole Bhature,2024-11-02,18:18:45,Completed,238
631,12,64,Butter Chicken,2023-01-11,13:54:42,Completed,472
632,13,5,Dal Makhani,2024-09-05,18:33:44,Completed,353
633,3,47,Burger,2024-11-01,10:10:05,Completed,589
634,23,51,Paneer Lababdar,2024-08-23,13:33:00,Completed,272
635,19,45,Pasta Alfredo,2023-10-11,13:38:12,Completed,593
636,1,34,Masala Dosa,2024-02-21,18:06:35,Completed,695
637,19,44,Paneer Butter Masala,2024-06-09,14:56:34,Completed,436
638,29,49,Chole Bhature,2024-05-10,22:15:48,Completed,649
639,30,4,Butter Chicken,2023-04-30,14:04:24,Completed,415
640,21,53,Pasta Alfredo,2024-06-12,18:00:44,Completed,434
641,19,12,Paneer Lababdar,2024-11-20,21:52:21,Completed,747
642,12,61,Pasta Alfredo,2023-12-29,13:57:36,Completed,367
643,13,64,Egg Curry,2023-07-24,13:47:15,Completed,391
644,15,26,Prawn Masala,2023-09-13,23:39:22,Completed,289
645,8,11,Fish Curry,2024-11-10,17:39:00,Completed,223
646,31,48,Chole Bhature,2023-11-19,17:57:56,Completed,461
647,32,24,Dal Makhani,2024-06-07,14:25:14,Completed,311
648,4,68,Dal Makhani,2024-03-09,17:34:02,Completed,535
649,26,23,Butter Chicken,2023-05-04,21:33:29,Completed,188
650,1,27,Paneer Lababdar,2024-08-17,11:20:23,Completed,445
651,12,71,Mutton Rogan Josh,2023-08-31,14:30:39,Completed,554
652,12,64,Paneer Lababdar,2023-08-04,16:44:48,Completed,553
653,26,36,Butter Chicken,2023-07-04,19:08:36,Completed,282
654,18,31,Hyderabadi Biryani,2024-03-18,23:24:12,Completed,333
655,31,2,Masala Dosa,2024-03-07,17:08:57,Completed,726
656,21,63,Mutton Rogan Josh,2023-09-14,18:54:36,Completed,587
657,7,21,Chicken Biryani,2023-08-09,23:16:30,Completed,640
658,22,34,Pasta Alfredo,2024-01-04,18:35:59,Completed,532
659,2,53,Paneer Butter Masala,2023-12-26,23:43:38,Completed,731
660,12,37,Pasta Alfredo,2023-11-29,20:32:31,Completed,260
661,25,37,Butter Chicken,2024-10-08,12:55:10,Completed,611
662,26,10,Paneer Butter Masala,2023-06-15,15:14:20,Completed,478
663,18,51,Mutton Rogan Josh,2024-03-31,22:55:23,Completed,713
664,29,53,Masala Dosa,2023-07-08,23:01:08,Completed,437
665,6,27,Masala Dosa,2024-02-11,11:06:04,Completed,741
666,4,4,Dal Makhani,2024-02-11,18:48:05,Completed,448
667,10,11,Fish Curry,2024-02-04,14:14:15,Completed,633
668,9,17,Hyderabadi Biryani,2023-06-24,10:02:42,Completed,513
669,31,60,Prawn Masala,2024-07-07,14:35:28,Completed,732
670,12,59,Fish Curry,2024-10-13,19:27:33,Completed,497
671,23,62,Hyderabadi Biryani,2023-08-21,22:05:28,Completed,554
672,27,34,Masala Dosa,2023-11-07,10:00:33,Completed,532
673,19,61,Hyderabadi Biryani,2023-01-09,21:59:31,Completed,486
674,1,56,Dal Makhani,2023-10-27,19:14:50,Completed,741
675,24,25,Paneer Lababdar,2024-07-28,16:25:15,Completed,579
676,25,29,Mutton Rogan Josh,2023-03-23,16:40:15,Completed,458
677,19,69,Dal Makhani,2023-10-03,16:12:54,Completed,366
678,9,38,Paneer Butter Masala,2024-10-14,17:39:28,Completed,683
679,13,42,Chicken Biryani,2023-06-05,10:34:01,Completed,284
680,19,35,Masala Dosa,2024-03-24,21:00:14,Completed,334
681,1,64,Burger,2023-12-17,16:19:50,Completed,560
682,30,5,Pasta Alfredo,2023-03-24,23:48:09,Completed,452
683,26,10,Hyderabadi Biryani,2024-04-26,12:12:57,Completed,570
684,1,16,Dal Makhani,2023-09-12,16:49:28,Completed,214
685,13,59,Egg Curry,2023-04-07,18:42:13,Completed,578
686,20,42,Masala Dosa,2024-10-06,21:02:47,Completed,713
687,8,33,Butter Chicken,2024-10-15,14:12:23,Completed,403
688,8,31,Fish Curry,2024-03-20,15:00:10,Completed,302
689,26,32,Chicken Biryani,2023-02-13,19:50:44,Completed,338
690,24,12,Burger,2023-06-11,17:05:43,Completed,526
691,4,8,Pasta Alfredo,2024-10-22,12:44:34,Completed,308
692,32,30,Pasta Alfredo,2024-07-25,22:41:48,Completed,629
693,13,3,Egg Curry,2024-01-22,15:46:08,Completed,220
694,32,57,Hyderabadi Biryani,2023-10-29,18:44:31,Completed,371
695,23,42,Egg Curry,2024-04-24,14:55:53,Completed,747
696,11,9,Hyderabadi Biryani,2023-06-08,17:18:52,Completed,734
697,24,59,Chicken Biryani,2024-10-15,18:24:46,Completed,199
698,24,31,Pasta Alfredo,2023-03-06,20:34:52,Completed,374
699,32,71,Masala Dosa,2024-09-19,14:20:26,Completed,293
700,7,67,Fish Curry,2023-03-10,10:53:08,Completed,212
701,13,14,Butter Chicken,2023-07-16,11:02:36,Completed,681
702,17,7,Pasta Alfredo,2023-08-15,19:45:04,Completed,393
703,32,11,Butter Chicken,2024-10-16,10:23:35,Completed,557
704,4,35,Hyderabadi Biryani,2023-02-11,21:04:53,Completed,259
705,14,67,Paneer Butter Masala,2023-04-14,21:14:34,Completed,374
706,13,68,Fish Curry,2023-09-12,19:40:11,Completed,605
707,7,46,Fish Curry,2024-04-14,21:42:27,Completed,350
708,12,71,Paneer Lababdar,2024-05-31,15:42:10,Completed,633
709,23,41,Hyderabadi Biryani,2023-11-29,23:23:26,Completed,511
710,16,70,Burger,2024-01-20,22:35:59,Completed,548
711,29,58,Paneer Lababdar,2023-01-01,21:02:18,Completed,196
712,9,39,Chicken Biryani,2023-11-04,13:13:54,Completed,202
713,18,71,Hyderabadi Biryani,2024-07-23,19:59:36,Completed,276
714,3,59,Pasta Alfredo,2023-06-09,12:16:23,Completed,435
715,15,33,Dal Makhani,2023-11-04,11:36:25,Completed,402
716,5,42,Dal Makhani,2024-05-09,12:31:52,Completed,277
717,20,5,Egg Curry,2024-08-13,16:05:49,Completed,522
718,23,56,Paneer Lababdar,2023-05-04,23:49:14,Completed,191
719,25,7,Mutton Rogan Josh,2024-06-20,10:20:34,Completed,333
720,21,65,Egg Curry,2023-08-15,12:03:43,Completed,636
721,33,12,Burger,2024-03-18,14:50:25,Completed,315
722,22,11,Butter Chicken,2024-08-08,21:03:35,Completed,448
723,6,52,Hyderabadi Biryani,2024-03-20,22:44:08,Completed,672
724,13,63,Paneer Lababdar,2024-10-29,19:12:35,Completed,716
725,16,32,Paneer Butter Masala,2023-09-30,22:27:20,Completed,271
726,8,53,Paneer Lababdar,2024-01-10,15:12:20,Completed,204
727,20,22,Pasta Alfredo,2024-09-23,23:51:28,Completed,329
728,29,6,Samosa,2023-08-28,13:43:23,Completed,267
729,8,7,Burger,2024-09-27,12:55:53,Completed,194
730,22,15,Mutton Rogan Josh,2024-04-05,17:01:21,Completed,730
731,14,27,Hyderabadi Biryani,2024-06-19,22:16:35,Completed,324
732,2,49,Chole Bhature,2024-11-10,18:02:16,Completed,241
733,19,26,Dal Makhani,2024-12-14,19:17:03,Completed,188
734,5,50,Fish Curry,2023-10-05,20:54:58,Completed,290
735,2,38,Prawn Masala,2024-10-26,16:14:24,Completed,281
736,21,63,Prawn Masala,2024-09-03,18:05:11,Completed,692
737,30,3,Chicken Biryani,2023-09-11,18:19:21,Completed,582
738,11,3,Pasta Alfredo,2024-12-01,15:22:40,Completed,421
739,33,36,Dal Makhani,2023-03-05,20:16:56,Completed,210
740,18,29,Masala Dosa,2023-12-16,16:42:08,Completed,571
741,15,54,Burger,2024-08-09,12:27:19,Completed,517
742,29,70,Masala Dosa,2023-07-31,20:08:37,Completed,387
743,9,40,Egg Curry,2024-12-23,18:58:08,Completed,328
744,11,41,Paneer Butter Masala,2024-07-24,18:46:07,Completed,505
745,10,4,Dal Makhani,2023-11-23,16:26:19,Completed,460
746,10,25,Paneer Butter Masala,2023-05-15,12:01:48,Completed,453
747,15,30,Burger,2024-12-04,10:22:05,Completed,317
748,33,61,Egg Curry,2024-10-27,15:11:54,Completed,683
749,31,18,Masala Dosa,2023-07-17,13:02:26,Completed,456
750,27,29,Egg Curry,2024-11-18,13:48:13,Completed,361
751,29,63,Egg Curry,2023-11-29,23:29:56,Completed,617
752,26,6,Chole Bhature,2024-01-25,21:20:25,Completed,729
753,3,67,Paneer Butter Masala,2024-04-07,17:52:56,Completed,431
754,26,6,Hyderabadi Biryani,2024-02-01,18:48:40,Completed,374
755,19,57,Paneer Lababdar,2023-11-08,22:52:18,Completed,350
756,28,38,Chole Bhature,2023-02-25,21:33:57,Completed,654
757,29,12,Egg Curry,2024-05-27,11:11:49,Completed,739
758,9,51,Paneer Lababdar,2023-11-28,17:01:11,Completed,386
759,30,12,Mutton Rogan Josh,2023-11-28,21:41:58,Completed,306
760,6,15,Egg Curry,2024-04-05,20:23:05,Completed,573
761,33,21,Paneer Lababdar,2024-07-17,16:02:49,Completed,523
762,10,21,Prawn Masala,2023-05-29,12:49:45,Completed,609
763,20,40,Egg Curry,2024-04-01,14:40:11,Completed,314
764,13,1,Chole Bhature,2023-09-17,10:29:31,Completed,736
765,1,64,Burger,2023-08-11,19:42:30,Completed,599
766,29,11,Chole Bhature,2024-09-06,10:15:56,Completed,464
767,14,7,Masala Dosa,2023-06-01,10:41:22,Completed,328
768,3,39,Pasta Alfredo,2023-03-31,10:06:26,Completed,345
769,19,23,Butter Chicken,2024-08-15,15:59:02,Completed,486
770,21,48,Samosa,2024-01-24,23:04:48,Completed,743
771,5,38,Butter Chicken,2023-05-18,11:44:55,Completed,517
772,27,68,Burger,2024-12-13,13:39:03,Completed,721
773,6,62,Egg Curry,2024-12-06,19:59:50,Completed,617
774,21,34,Hyderabadi Biryani,2024-08-11,19:22:59,Completed,688
775,32,64,Dal Makhani,2023-07-04,19:14:45,Completed,378
776,1,16,Chicken Biryani,2024-04-21,20:50:07,Completed,604
777,27,6,Pasta Alfredo,2023-12-25,18:51:40,Completed,191
778,13,37,Mutton Rogan Josh,2023-03-11,14:19:32,Completed,511
779,1,15,Fish Curry,2023-12-08,15:25:46,Completed,209
780,12,25,Pasta Alfredo,2023-12-13,20:30:58,Completed,216
781,9,62,Masala Dosa,2024-10-04,17:57:55,Completed,523
782,30,53,Samosa,2023-02-27,23:33:19,Completed,503
783,2,27,Chole Bhature,2024-12-02,15:51:58,Completed,247
784,10,36,Prawn Masala,2023-02-01,15:24:40,Completed,349
785,25,24,Chole Bhature,2023-04-30,23:50:48,Completed,502
786,3,35,Paneer Lababdar,2023-03-30,17:56:15,Completed,642
787,20,28,Hyderabadi Biryani,2023-11-06,12:07:23,Completed,386
